date,hf_mom_pct,hf_growth_factor,hf_yoy
2019-02-13,0.134673,119.193409,-4.367375
2019-02-14,-0.201863,118.952801,-3.836893
2019-02-15,1.329034,120.533724,-1.957478
2019-02-18,0.258960,120.845858,-1.055441
2019-02-19,0.901203,121.934924,-0.726899
2019-02-20,1.214196,123.415453,0.284426
2019-02-21,-0.723707,122.522287,-1.325424
2019-02-22,1.243677,124.046069,-0.199160
2019-02-25,-0.110185,123.909389,0.415091
2019-02-26,-0.099919,123.785580,-1.179438
2019-02-27,0.502686,124.407833,-0.972546
2019-02-28,-0.729062,123.500823,-1.776415
2019-03-01,-0.465564,122.925847,-2.390196
2019-03-04,-0.416588,122.413753,-2.124143
2019-03-05,1.070682,123.724415,-0.627311
2019-03-06,-0.305330,123.346648,-0.261515
2019-03-07,-0.142192,123.171258,0.514984
2019-03-08,-0.481258,122.578487,-0.633652
2019-03-11,0.153723,122.766918,0.563215
2019-03-12,0.239869,123.061397,1.855129
2019-03-13,0.170439,123.271142,2.622888
2019-03-14,-1.424800,121.514774,0.741685
2019-03-15,0.744552,122.419515,1.161247
2019-03-18,0.253768,122.730177,0.650880
2019-03-19,-0.045558,122.674264,0.730359
2019-03-20,0.207864,122.929260,0.912122
2019-03-21,-0.787757,121.960876,-0.610601
2019-03-22,-1.092239,120.628772,-0.130205
2019-03-25,0.002684,120.632009,-1.456992
2019-03-26,-0.619582,119.884595,-1.239265
2019-03-27,0.009092,119.895495,-2.268976
2019-03-28,0.082589,119.994515,-3.648050
2019-03-29,1.316192,121.573873,-1.678045
2019-04-01,-0.044845,121.519354,-0.739473
2019-04-02,-0.754490,120.602503,-1.548099
2019-04-03,0.211230,120.857252,-1.827959
2019-04-04,-0.689799,120.023580,-2.597166
2019-04-05,-0.532107,119.384925,-4.954996
2019-04-08,1.648182,121.352606,-2.410297
2019-04-09,-0.335225,120.945802,-2.994573
2019-04-10,-0.522304,120.314098,-3.391249
2019-04-11,-0.842065,119.300975,-4.989451
2019-04-12,1.350455,120.912081,-3.246273
2019-04-15,-0.643446,120.134077,-3.862420
2019-04-16,-0.409063,119.642653,-2.041843
2019-04-17,0.645778,120.415280,-1.576178
2019-04-18,-1.145914,119.035424,-2.086363
2019-04-19,0.011537,119.049157,-2.833213
2019-04-22,-0.066410,118.970097,-3.611258
2019-04-23,-0.340644,118.564832,-4.152303
2019-04-24,0.486336,119.141456,-3.739475
2019-04-25,-1.328484,117.558680,-4.794171
2019-04-26,0.963923,118.691855,-3.825144
2019-04-29,-0.575608,118.008656,-5.395048
2019-04-30,-0.373187,117.568263,-5.864646
2019-05-01,-2.473359,114.660378,-7.873767
2019-05-02,-0.969214,113.549073,-8.239133
2019-05-03,0.807445,114.465920,-8.025568
2019-05-06,0.000000,114.465920,-8.132675
2019-05-07,-0.889374,113.447890,-8.598456
2019-05-08,-0.734427,112.614697,-10.238158
2019-05-09,0.181292,112.818858,-10.937037
2019-05-10,0.308534,113.166943,-8.730787
2019-05-13,-1.539210,111.425066,-11.203378
2019-05-14,0.395548,111.865805,-10.543941
2019-05-15,0.342289,112.248710,-10.354765
2019-05-16,0.070079,112.327372,-9.882047
2019-05-17,-0.115529,112.197601,-10.265177
2019-05-20,-0.513592,111.621363,-10.868728
2019-05-21,0.150729,111.789609,-11.372146
2019-05-22,-1.065100,110.598938,-13.452129
2019-05-23,0.138117,110.751694,-14.405031
2019-05-24,0.706145,111.533761,-14.656065
2019-05-27,0.171059,111.724549,-14.552225
2019-05-28,0.222092,111.972680,-14.858020
2019-05-29,-1.136393,110.700231,-15.285963
2019-05-30,-0.474860,110.174559,-15.714218
2019-05-31,-0.456430,109.671689,-16.410768
2019-06-03,0.559709,110.285532,-15.091334
2019-06-04,0.737326,111.098695,-12.776231
2019-06-05,-0.571779,110.463456,-12.856487
2019-06-06,0.070498,110.541330,-11.228463
2019-06-07,0.053309,110.600258,-11.427438
2019-06-10,0.429806,111.075625,-10.924199
2019-06-11,0.228569,111.329510,-10.700400
2019-06-12,-0.354730,110.934591,-10.198611
2019-06-13,-0.152005,110.765964,-10.706823
2019-06-14,-0.857901,109.815702,-11.365487
2019-06-17,1.093350,111.016372,-9.900289
2019-06-18,1.546224,112.732935,-8.079146
2019-06-19,-0.996109,111.609992,-8.673703
2019-06-20,1.269057,113.026387,-6.414610
2019-06-21,0.074091,113.110130,-4.894343
2019-06-24,0.035492,113.150275,-3.889922
2019-06-25,0.403405,113.606729,-3.024171
2019-06-26,-0.454362,113.090543,-4.902204
2019-06-27,0.055052,113.152802,-4.002832
2019-06-28,0.086704,113.250910,-1.207101
2019-07-01,-0.880660,112.253554,-3.281482
2019-07-02,-0.433895,111.766491,-3.849336
2019-07-03,0.666629,112.511560,-2.770019
2019-07-04,-0.443318,112.012775,-2.706808
2019-07-05,-0.112373,111.886903,-3.908361
2019-07-08,-0.206095,111.656310,-2.359497
2019-07-09,-0.872368,110.682256,-4.424261
2019-07-10,1.391954,112.222902,-2.685519
2019-07-11,-0.145924,112.059142,-5.011014
2019-07-12,0.225943,112.312332,-5.638526
2019-07-15,0.614298,113.002264,-4.949325
2019-07-16,-0.426456,112.520359,-5.099750
2019-07-17,0.375740,112.943143,-4.373554
2019-07-18,-0.288145,112.617703,-6.366416
2019-07-19,1.073526,113.826683,-2.795372
2019-07-22,-0.687155,113.044517,-3.949243
2019-07-23,-0.367571,112.628998,-4.936166
2019-07-24,0.260518,112.922417,-3.759853
2019-07-25,-0.176732,112.722847,-4.165532
2019-07-26,-0.290350,112.395557,-4.413039
2019-07-29,0.768625,113.259457,-4.226652
2019-07-30,-1.404830,111.668354,-4.936007
2019-07-31,-0.175495,111.472382,-4.786046
2019-08-01,-0.824039,110.553806,-4.777814
2019-08-02,-2.029124,108.310533,-3.981875
2019-08-05,-0.241380,108.049093,-5.151852
2019-08-06,0.795821,108.908970,-4.983362
2019-08-07,0.539616,109.496660,-5.088057
2019-08-08,0.620736,110.176346,-5.060383
2019-08-09,0.000692,110.177108,-4.127690
2019-08-12,-0.506922,109.618596,-4.011601
2019-08-13,1.366833,111.116899,-4.097628
2019-08-14,-1.018296,109.985400,-5.283545
2019-08-15,-0.422297,109.520935,-6.477308
2019-08-16,0.395728,109.954341,-5.402542
2019-08-19,-0.138239,109.802341,-5.672567
2019-08-20,-0.424748,109.335958,-5.412181
2019-08-21,0.292077,109.655303,-4.683796
2019-08-22,-0.482234,109.126508,-3.976694
2019-08-23,-0.896939,108.147710,-5.132418
2019-08-26,0.038854,108.189729,-5.586532
2019-08-27,0.693472,108.939995,-4.144610
2019-08-28,0.360688,109.332928,-3.793838
2019-08-29,0.422584,109.794952,-3.488375
2019-08-30,-0.471558,109.277205,-5.680083
2019-09-02,-0.291423,108.958746,-6.100268
2019-09-03,0.230441,109.209831,-4.990509
2019-09-04,2.090974,111.493381,-3.584876
2019-09-05,0.945208,112.547225,-4.399464
2019-09-06,-0.234628,112.283158,-4.422106
2019-09-09,0.135342,112.435124,-4.852922
2019-09-10,-0.285233,112.114423,-7.967115
2019-09-11,-0.176389,111.916665,-7.810367
2019-09-12,0.999928,113.035752,-6.150818
2019-09-13,1.320987,114.528939,-4.819751
2019-09-16,-1.645923,112.643880,-5.067465
2019-09-17,-1.066818,111.442175,-7.412947
2019-09-18,-0.185641,111.235293,-7.320960
2019-09-19,-0.210236,111.001436,-7.802737
2019-09-20,-0.328087,110.637255,-8.857498
2019-09-23,0.534218,111.228299,-7.235116
2019-09-24,-0.200122,111.005707,-7.129624
2019-09-25,0.074911,111.088863,-7.186880
2019-09-26,-0.864212,110.128820,-9.218490
2019-09-27,0.650581,110.845298,-7.703795
2019-09-30,-0.534309,110.253041,-8.950387
2019-10-01,-0.428315,109.780811,-9.562782
2019-10-02,0.107841,109.899199,-8.852488
2019-10-03,-0.766119,109.057241,-9.775262
2019-10-04,0.303161,109.387860,-9.062022
2019-10-07,0.367618,109.789989,-7.096524
2019-10-08,-0.551875,109.184086,-8.703408
2019-10-09,0.073052,109.263847,-8.215443
2019-10-10,1.258090,110.638484,-6.437170
2019-10-11,-0.013692,110.623336,-6.837871
2019-10-14,0.219984,110.866690,-6.869073
2019-10-15,-0.483240,110.330938,-7.345594
2019-10-16,-0.548011,109.726313,-7.627279
2019-10-17,0.350976,110.111425,-5.715269
2019-10-18,0.896378,111.098440,-4.480116
2019-10-21,0.296402,111.427737,-5.823023
2019-10-22,0.042621,111.475229,-7.550821
2019-10-23,0.740973,112.301230,-5.571816
2019-10-24,0.246273,112.577797,-5.467504
2019-10-25,0.406467,113.035389,-5.342864
2019-10-28,0.275354,113.346636,-5.067579
2019-10-29,0.208321,113.582761,-4.530703
2019-10-30,-0.258645,113.288984,-4.829803
2019-10-31,-0.848447,112.327787,-6.112548
2019-11-01,0.801914,113.228559,-6.317864
2019-11-04,0.262971,113.526318,-7.080983
2019-11-05,0.770794,114.401372,-7.088229
2019-11-06,-1.016753,113.238192,-7.765237
2019-11-07,1.256888,114.661469,-4.866845
2019-11-08,-0.852657,113.683800,-6.781503
2019-11-11,-0.660289,112.933158,-7.557332
2019-11-12,-0.548056,112.314221,-6.515519
2019-11-13,-0.325308,111.948854,-6.568947
2019-11-14,-0.614047,111.261436,-6.782023
2019-11-15,0.613221,111.943714,-7.733120
2019-11-18,-0.053584,111.883730,-7.089626
2019-11-19,0.671560,112.635096,-6.175483
2019-11-20,-0.404090,112.179949,-7.271915
2019-11-21,-0.125573,112.039081,-6.521965
2019-11-22,0.394468,112.481040,-6.269861
2019-11-25,0.144088,112.643111,-5.622808
2019-11-26,0.951386,113.714782,-4.923228
2019-11-27,0.192774,113.933995,-4.169178
2019-11-28,-0.581324,113.271669,-4.916875
2019-11-29,-0.011895,113.258196,-4.686683
2019-12-02,-0.810049,112.340750,-5.532865
2019-12-03,-0.553900,111.718494,-5.686235
2019-12-04,0.649906,112.444559,-4.556337
2019-12-05,0.402650,112.897317,-1.373760
2019-12-06,1.663521,114.775388,-1.359530
2019-12-09,0.624281,115.491908,-0.100714
2019-12-10,0.525103,116.098360,0.838928
2019-12-11,0.557436,116.745535,1.180190
2019-12-12,0.396160,117.208033,1.588974
2019-12-13,-0.157795,117.023085,1.383469
2019-12-16,0.790257,117.947869,2.247907
2019-12-17,-0.081953,117.851208,1.362978
2019-12-18,-0.214376,117.598563,2.238312
2019-12-19,0.530137,118.221996,2.845683
2019-12-20,-0.558886,117.561271,2.665183
2019-12-23,0.208911,117.806869,4.029208
2019-12-24,-0.100404,117.688586,1.641402
2019-12-25,0.104355,117.811399,2.099947
2019-12-26,0.029132,117.845720,1.303644
2019-12-27,0.393321,118.309232,1.814832
2019-12-30,-0.086987,118.206319,2.345749
2019-12-31,-0.800699,117.259842,1.285176
2020-01-02,0.512291,117.860553,2.043338
2020-01-03,-0.788750,116.930928,1.387475
2020-01-06,0.035731,116.972709,0.224015
2020-01-07,0.310279,117.335651,0.424126
2020-01-08,0.005442,117.342037,-0.593519
2020-01-09,-0.490426,116.766561,-0.389517
2020-01-10,0.385995,117.217274,0.413645
2020-01-13,1.172154,118.591242,1.262547
2020-01-14,0.000908,118.592319,1.630108
2020-01-15,-0.339942,118.189173,-1.024310
2020-01-16,-0.674994,117.391404,-0.300119
2020-01-17,0.054388,117.455251,-1.043757
2020-01-20,-0.167873,117.258076,-1.768562
2020-01-21,-1.504328,115.494130,-3.949906
2020-01-22,-0.267390,115.185310,-3.900778
2020-01-23,-0.884265,114.166767,-4.941221
2020-01-24,-1.361908,112.611920,-6.653845
2020-01-27,-2.628261,109.652185,-9.886449
2020-01-28,-0.576021,109.020565,-10.440760
2020-01-29,-1.008789,107.920778,-10.876569
2020-01-30,-1.287773,106.531003,-11.397726
2020-01-31,-0.397601,106.107435,-11.494951
2020-02-03,0.106664,106.220614,-11.522926
2020-02-04,1.169558,107.462925,-10.158088
2020-02-05,0.966061,108.501083,-10.516943
2020-02-06,0.604879,109.157383,-10.172511
2020-02-07,-1.256454,107.785871,-12.334091
2020-02-10,0.179391,107.979229,-13.361745
2020-02-11,0.907875,108.959545,-11.731628
2020-02-12,0.597446,109.610520,-12.371967
2020-02-13,0.573260,110.238874,-11.690098
2020-02-14,-0.484279,109.705010,-12.075584
2020-02-17,0.764788,110.544020,-11.815133
2020-02-18,-0.595277,109.885978,-11.680456
2020-02-19,0.636429,110.585324,-10.579392
2020-02-20,-0.803901,109.696327,-10.969084
2020-02-21,0.745478,110.514089,-11.291362
2020-02-24,-0.960340,109.452778,-11.950546
2020-02-25,-0.141043,109.298402,-11.949395
2020-02-26,-0.226884,109.050422,-11.694117
2020-02-27,0.077769,109.135230,-11.769983
2020-02-28,-0.936246,108.113455,-12.950221
2020-03-02,1.851812,110.115513,-11.285641
2020-03-03,0.659800,110.842054,-9.192960
2020-03-04,0.313771,111.189844,-9.621474
2020-03-05,-0.510197,110.622557,-10.386424
2020-03-06,-0.715794,109.830727,-11.059225
2020-03-09,-1.413333,108.278453,-12.690289
2020-03-10,0.437673,108.752359,-11.462694
2020-03-11,-1.304243,107.333964,-11.677269
2020-03-12,-1.254106,105.987883,-12.941989
2020-03-13,0.094748,106.088304,-12.225777
2020-03-16,-2.874267,103.039043,-15.151252
2020-03-17,-2.191607,100.780832,-17.449786
2020-03-18,-6.286293,94.445453,-25.249963
2020-03-19,1.175676,95.555826,-24.036290
2020-03-20,-1.965205,93.677958,-25.263712
2020-03-23,-1.535318,92.239703,-27.021946
2020-03-24,4.211354,96.124243,-22.204667
2020-03-25,0.406462,96.514952,-21.265500
2020-03-26,-1.345151,95.216680,-24.254527
2020-03-27,0.126457,95.337088,-23.792363
2020-03-30,-0.561078,94.802172,-23.831348
2020-03-31,1.929767,96.631633,-21.074335
2020-04-01,-1.890508,94.804804,-24.324359
2020-04-02,0.799945,95.563191,-22.882072
2020-04-03,-0.783849,94.814120,-23.259107
2020-04-06,1.443559,96.182818,-22.469570
2020-04-07,2.135411,98.236716,-19.204109
2020-04-08,-0.244278,97.996746,-19.460222
2020-04-09,0.025985,98.022210,-19.367808
2020-04-10,0.216462,98.234392,-18.810355
2020-04-13,0.204405,98.435188,-19.091315
2020-04-14,2.434580,100.831671,-15.348511
2020-04-15,-0.549425,100.277676,-16.858758
2020-04-16,0.673324,100.952870,-15.610421
2020-04-17,1.949151,102.920594,-13.306137
2020-04-20,-0.944248,101.948769,-11.750411
2020-04-21,-1.515302,100.403936,-12.303369
2020-04-22,0.930777,101.338473,-12.181100
2020-04-23,-0.164199,101.172076,-12.345434
2020-04-24,0.890036,102.072544,-10.565983
2020-04-27,0.031137,102.104327,-9.797713
2020-04-28,0.764234,102.884643,-9.217512
2020-04-29,0.736931,103.642831,-8.791342
2020-04-30,-1.038458,102.566544,-8.284051
2020-05-01,-1.399611,101.131011,-10.088317
2020-05-04,0.327435,101.462149,-10.103122
2020-05-05,0.478189,101.947330,-9.696126
2020-05-06,0.416213,102.371648,-9.165181
2020-05-07,1.014452,103.410159,-7.640925
2020-05-08,-0.069301,103.338495,-7.860865
2020-05-11,0.025818,103.365175,-6.764238
2020-05-12,-0.675009,102.667451,-7.579557
2020-05-13,-0.548896,102.103913,-8.833629
2020-05-14,0.182003,102.289745,-8.822704
2020-05-15,-0.333478,101.948631,-9.378584
2020-05-18,2.244982,104.237359,-6.015532
2020-05-19,0.147164,104.390759,-5.392486
2020-05-20,1.581013,106.041190,-3.366365
2020-05-21,-0.725422,105.271945,-4.652579
2020-05-22,-1.278419,103.926128,-6.673861
2020-05-25,0.218885,104.153607,-5.881795
2020-05-26,0.791987,104.978490,-5.163400
2020-05-27,-0.861205,104.074410,-6.081630
2020-05-28,0.817244,104.924951,-5.696593
2020-05-29,0.029511,104.955916,-5.895394
2020-06-01,1.475899,106.504959,-4.074921
2020-06-02,0.331341,106.857853,-3.592007
2020-06-03,0.057108,106.918878,-2.673313
2020-06-04,0.615636,107.577109,-3.146981
2020-06-05,1.860785,109.578888,-2.837688
2020-06-08,0.687852,110.332628,-1.151088
2020-06-09,0.959133,111.390865,-1.457598
2020-06-10,2.079875,113.707656,0.526879
2020-06-11,-1.724109,111.747212,-1.247752
2020-06-12,0.447643,112.247440,-1.203702
2020-06-15,-0.209268,112.012542,-0.957792
2020-06-16,0.167337,112.199980,-0.845632
2020-06-17,0.334228,112.574984,-0.598628
2020-06-18,0.593780,113.243432,0.877958
2020-06-19,-0.154421,113.068561,1.158257
2020-06-22,1.083332,114.293469,1.571346
2020-06-23,0.100217,114.408011,2.115817
2020-06-24,-0.499819,113.836177,1.727180
2020-06-25,0.701124,114.634310,2.632165
2020-06-26,-0.093365,114.527281,3.414952
2020-06-29,0.665667,115.289652,2.696058
2020-06-30,0.499291,115.865282,3.340137
2020-07-01,-0.045214,115.812895,3.069225
2020-07-02,0.346877,116.214623,2.803083
2020-07-03,-1.072893,114.967764,2.151760
2020-07-06,1.733828,116.961108,3.495694
2020-07-07,0.427114,117.460665,4.210458
2020-07-08,0.526473,118.079063,3.667746
2020-07-09,0.850155,119.082918,5.203834
2020-07-10,1.625624,121.018759,7.184636
2020-07-13,1.582367,122.933720,8.494434
2020-07-14,-0.422734,122.414037,8.247692
2020-07-15,-1.635669,120.411749,6.889271
2020-07-16,0.316961,120.793408,6.440045
2020-07-17,0.406254,121.284136,8.260267
2020-07-20,0.319994,121.672238,8.755399
2020-07-21,1.171903,123.098119,10.747941
2020-07-22,-0.921395,121.963898,11.872268
2020-07-23,-0.041535,121.913240,12.072396
2020-07-24,-1.359981,120.255243,9.910411
2020-07-27,0.350705,120.676984,9.722338
2020-07-28,0.604225,121.406144,9.705927
2020-07-29,-0.127613,121.251214,9.577540
2020-07-30,-0.647938,120.465581,9.435705
2020-07-31,-1.487674,118.673446,6.579278
2020-08-03,1.012140,119.874587,8.609846
2020-08-04,-1.319300,118.293081,7.704956
2020-08-05,0.469921,118.848966,7.778830
2020-08-06,-0.235206,118.569425,7.681681
2020-08-07,-3.105825,114.886867,4.952256
2020-08-10,2.310351,117.541157,6.944671
2020-08-11,0.043136,117.591860,7.471198
2020-08-12,0.576969,118.270328,8.947495
2020-08-13,-1.639282,116.331544,7.255781
2020-08-14,1.505814,118.083280,8.059291
2020-08-17,1.128268,119.415576,8.821203
2020-08-18,1.234335,120.889564,9.626288
2020-08-19,1.512789,122.718368,11.600422
2020-08-20,-0.850032,121.675223,11.038606
2020-08-21,-1.372325,120.005444,9.426601
2020-08-24,0.767720,120.926749,8.121976
2020-08-25,0.522909,121.559086,7.702754
2020-08-26,0.731101,122.447805,8.666098
2020-08-27,-0.205548,122.196116,8.325088
2020-08-28,0.584305,122.910113,9.193332
2020-08-31,-0.148161,122.728009,9.221606
2020-09-01,-0.243505,122.429160,7.982842
2020-09-02,-0.246305,122.127612,6.423896
2020-09-03,-1.031509,120.867855,7.046650
2020-09-04,2.142523,123.457476,10.239092
2020-09-07,0.299710,123.827490,10.724168
2020-09-08,-1.115584,122.446091,9.812772
2020-09-09,0.803689,123.430177,10.941875
2020-09-10,-1.431185,121.663662,8.967554
2020-09-11,0.739012,122.562771,9.904170
2020-09-14,0.630655,123.335719,10.457961
2020-09-15,-0.505940,122.711714,10.818704
2020-09-16,0.365693,123.160463,10.535257
2020-09-17,0.313553,123.546636,11.384060
2020-09-18,0.625721,124.319693,12.437067
2020-09-21,-1.935119,121.913959,10.375197
2020-09-22,1.072957,123.222044,12.211507
2020-09-23,-1.906562,120.872739,9.983833
2020-09-24,0.004343,120.877989,9.621232
2020-09-25,-0.187683,120.651121,9.986776
2020-09-28,0.270120,120.977024,10.183507
2020-09-29,0.027428,121.010205,8.960689
2020-09-30,0.869413,122.062283,9.840037
2020-10-01,-4.369449,116.728835,5.152510
2020-10-02,2.594794,119.757708,8.198622
2020-10-05,-0.359104,119.327653,8.388389
2020-10-06,0.199090,119.565222,8.236920
2020-10-07,1.565763,121.437330,8.898168
2020-10-08,0.216082,121.699735,8.818054
2020-10-09,1.264130,123.238178,10.031648
2020-10-12,-0.364478,122.789002,8.928264
2020-10-13,-0.395217,122.303719,8.286294
2020-10-14,0.248664,122.607845,8.129006
2020-10-15,0.586891,123.327418,8.439206
2020-10-16,-0.681063,122.487481,7.547709
2020-10-19,0.207973,122.742222,8.014446
2020-10-20,1.571773,124.671452,10.426062
2020-10-21,1.380588,126.392651,10.998491
2020-10-22,-0.859100,125.306811,9.873054
2020-10-23,-0.140532,125.130715,8.964585
2020-10-26,-0.860700,124.053716,9.122116
2020-10-27,0.113578,124.194613,7.986575
2020-10-28,-0.414850,123.679392,8.427176
2020-10-29,0.046168,123.736492,9.135812
2020-10-30,-0.452822,123.176186,9.231525
2020-11-02,0.653647,123.981324,10.208883
2020-11-03,0.135384,124.149174,10.960115
2020-11-04,0.703402,125.022442,11.049706
2020-11-05,0.451175,125.586513,11.553466
2020-11-06,0.725485,126.497624,11.607017
2020-11-09,-0.325412,126.085986,11.685983
2020-11-10,-0.079614,125.985604,11.731990
2020-11-11,-0.740468,125.052721,10.595075
2020-11-12,0.508926,125.689147,10.958726
2020-11-13,0.963231,126.899824,10.970458
2020-11-16,1.096251,128.290965,11.868156
2020-11-17,-0.089494,128.176153,12.361642
2020-11-18,-0.094093,128.055548,12.279400
2020-11-19,0.140163,128.235035,13.232813
2020-11-20,1.855015,130.613815,15.626273
2020-11-23,-0.526247,129.926463,14.450833
2020-11-24,1.235411,131.531588,15.276834
2020-11-25,0.316167,131.947448,13.942666
2020-11-26,1.107095,133.408232,14.421337
2020-11-27,0.955518,134.682972,14.848590
2020-11-30,0.839795,135.814033,15.128990
2020-12-01,1.388012,137.699149,16.112080
2020-12-02,-0.308201,137.274758,15.961323
2020-12-03,-0.097906,137.140358,15.076217
2020-12-04,0.595303,137.956758,15.751741
2020-12-07,-0.354364,137.467889,15.611354
2020-12-08,-0.164952,137.241134,14.917530
2020-12-09,-0.156426,137.026452,15.321434
2020-12-10,1.607317,139.228902,16.707277
2020-12-11,-0.944166,137.914351,15.859081
2020-12-14,0.239624,138.244827,15.994119
2020-12-15,0.394933,138.790801,16.359146
2020-12-16,-0.249163,138.444986,15.717122
2020-12-17,1.242709,140.165454,17.039197
2020-12-18,0.589913,140.992307,18.431298
2020-12-21,-1.089127,139.456722,16.825214
2020-12-22,-1.188630,137.799097,16.421341
2020-12-23,1.112570,139.332208,17.492042
2020-12-24,-0.238435,138.999991,16.943523
2020-12-25,0.099763,139.138662,17.037794
2020-12-28,-0.324145,138.687650,17.204755
2020-12-29,0.116939,138.849830,16.936373
2020-12-30,-0.121875,138.680607,15.649086
2020-12-31,-0.846981,137.506009,14.797590
2021-01-04,,,
2021-01-05,,,
2021-01-06,,,
2021-01-07,,,
2021-01-08,,,
2021-01-11,,,
2021-01-12,,,
2021-01-13,,,
2021-01-14,,,
2021-01-15,,,
2021-01-18,,,
2021-01-19,,,
2021-01-20,,,
2021-01-21,,,
2021-01-22,,,
2021-01-25,,,
2021-01-26,,,
2021-01-27,,,
2021-01-28,,,
2021-01-29,,,
2021-02-01,,,
2021-02-02,,,
2021-02-03,,,
2021-02-04,,,
2021-02-05,,,
2021-02-08,,,
2021-02-09,,,
2021-02-10,,,
2021-02-18,,,
2021-02-19,,,
2021-02-22,,,
2021-02-23,,,
2021-02-24,,,
2021-02-25,,,
2021-02-26,,,
2021-03-01,,,
2021-03-02,,,
2021-03-03,,,
2021-03-04,,,
2021-03-05,,,
2021-03-08,,,
2021-03-09,,,
2021-03-10,,,
2021-03-11,,,
2021-03-12,,,
2021-03-15,,,
2021-03-16,,,
2021-03-17,,,
2021-03-18,,,
2021-03-19,,,
2021-03-22,,,
2021-03-23,,,
2021-03-24,,,
2021-03-25,,,
2021-03-26,,,
2021-03-29,,,
2021-03-30,,,
2021-03-31,,,
2021-04-01,,,
2021-04-07,,,
2021-04-08,,,
2021-04-09,,,
2021-04-12,,,
2021-04-13,,,
2021-04-14,1.334561,137.506009,15.138112
2021-04-15,1.717477,139.888039,17.532870
2021-04-16,-1.002103,138.493217,16.476393
2021-04-19,0.637210,139.378527,17.281617
2021-04-20,-0.278814,138.990462,18.518560
2021-04-21,1.248698,140.736914,20.035007
2021-04-22,-0.088392,140.612569,20.834813
2021-04-23,1.035377,142.076003,23.241457
2021-04-26,1.912270,144.819024,27.817145
2021-04-27,0.940778,146.187879,29.335610
2021-04-28,-0.320419,145.720215,30.029102
2021-04-29,-0.142882,145.512156,31.182358
2021-04-30,-0.466696,144.834638,31.114055
2021-05-06,2.498549,148.498989,33.505996
2021-05-07,2.175496,151.764976,34.518721
2021-05-10,0.079150,151.885145,33.636445
2021-05-11,1.007931,153.423783,34.041319
2021-05-12,-0.658026,152.417529,34.647708
2021-05-13,-0.831411,151.155567,33.637067
2021-05-14,-0.579926,150.281513,32.153362
2021-05-17,1.039790,151.852277,32.597483
2021-05-18,0.219765,152.186362,32.245624
2021-05-20,-2.996669,147.693496,29.734412
2021-05-21,-1.109278,146.064218,27.863256
2021-05-24,0.639055,147.000638,29.099366
2021-05-25,-0.310163,146.545403,28.154791
2021-05-26,0.001029,146.546911,28.962970
2021-05-27,2.370402,150.062160,30.590660
2021-05-28,0.078944,150.180672,31.634584
2021-06-01,-0.071366,150.073532,31.704361
2021-06-02,-1.052297,148.502593,30.879205
2021-06-03,-2.056721,145.479503,28.744745
2021-06-04,0.911407,146.811474,30.596809
2021-06-07,0.363736,147.346453,29.125670
2021-06-08,0.433230,147.986186,28.901268
2021-06-09,-0.177521,147.723713,28.410468
2021-06-10,-0.659678,146.752419,28.262292
2021-06-11,0.784562,147.908311,29.765222
2021-06-15,-3.317995,143.081244,27.870643
2021-06-16,0.664419,144.035067,28.098343
2021-06-17,-3.836536,138.613771,25.574630
2021-06-18,-0.342034,138.140474,26.494632
2021-06-21,-0.014014,138.121116,26.385915
2021-06-22,1.107628,139.659488,30.409926
2021-06-23,1.846937,142.262879,34.472842
2021-06-24,-0.324790,141.801572,40.640625
2021-06-25,-0.373802,141.272505,39.098004
2021-06-28,-0.610905,140.412095,40.471871
2021-06-29,-0.359830,139.907758,41.659268
2021-06-30,0.358989,140.410914,37.893167
2021-07-02,0.186757,140.673386,37.674285
2021-07-05,1.271483,142.473443,40.300048
2021-07-06,-1.696321,140.077019,38.477350
2021-07-07,1.130822,141.670031,40.170831
2021-07-08,-0.743314,140.620882,37.516134
2021-07-09,1.218892,142.345387,40.643633
2021-07-12,-0.162039,142.114919,39.684831
2021-07-13,-0.496214,141.411471,39.975553
2021-07-14,-0.378249,140.877593,38.164065
2021-07-15,0.933234,142.198465,36.984368
2021-07-16,0.246776,142.549810,37.475721
2021-07-19,-2.055344,139.649825,35.394395
2021-07-20,1.296003,141.471469,36.474168
2021-07-21,0.063921,141.561928,36.333893
2021-07-22,0.894180,142.833422,34.822657
2021-07-23,1.214684,144.578977,36.588281
2021-07-26,1.874061,147.314023,37.791275
2021-07-27,-0.600649,146.431835,35.260227
2021-07-28,-0.684130,145.433470,35.524831
2021-07-29,1.475066,147.594609,38.526798
2021-07-30,-1.069316,146.024764,36.531009
2021-08-02,-0.778264,144.892716,35.917079
2021-08-03,-0.356750,144.376733,34.674231
2021-08-04,-1.038071,142.885752,33.605027
2021-08-05,0.170230,143.129193,33.013928
2021-08-06,0.158423,143.356123,32.438123
2021-08-09,-0.804345,142.207669,32.677665
2021-08-10,1.314717,144.089641,35.401880
2021-08-11,0.133974,144.282813,35.208954
2021-08-12,-0.169123,144.039004,34.562782
2021-08-13,0.342284,144.532871,34.489716
2021-08-16,-0.513294,143.792894,32.967082
2021-08-17,-1.657585,141.429050,31.378822
2021-08-18,-1.375223,139.497398,29.977784
2021-08-19,-1.505352,137.413198,29.149730
2021-08-20,1.338949,139.265463,31.039087
2021-08-23,1.668031,141.607936,32.525280
2021-08-24,1.640830,143.950649,34.500146
